frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
1123,19.346,0.98,1,0.021,0.304,0.283,0.082,-0.044,0.254,0.246,0.204,0.098,0.162,0.362,0.006,0.164,0.064,0.26,0.052,0.056,0.01,0,0.17,0.272,0
1124,19.363,0.98,1,0.038,0.311,0.289,0.089,-0.046,0.288,0.232,0.208,0.1,0.168,0.4,0.002,0.152,0.066,0.254,0.056,0.06,0.016,0,0.156,0.262,0.006
1125,19.381,0.98,1,0.055,0.306,0.302,0.097,-0.047,0.318,0.244,0.212,0.086,0.17,0.386,0.01,0.136,0.054,0.24,0.076,0.076,0.03,0,0.102,0.226,0.016
1126,19.398,0.98,1,0.044,0.312,0.246,0.093,-0.044,0.328,0.244,0.208,0.054,0.176,0.364,0.02,0.106,0.034,0.228,0.078,0.104,0.026,0,0.048,0.142,0.022
1127,19.415,0.98,1,0.019,0.294,0.202,0.092,-0.041,0.322,0.248,0.196,0.006,0.184,0.342,0.02,0.072,0.014,0.214,0.112,0.154,0.02,0,0,0.062,0.02
1128,19.432,0.98,1,-0.003,0.273,0.191,0.099,-0.045,0.304,0.226,0.178,0.004,0.182,0.326,0.01,0.036,0,0.186,0.136,0.2,0.004,0,0,0.014,0.016
1129,19.45,0.98,1,-0.015,0.262,0.179,0.104,-0.05,0.288,0.218,0.17,0.006,0.182,0.31,0,0.018,0,0.16,0.184,0.248,0,0,0,0,0.022
1130,19.467,0.98,1,-0.014,0.247,0.177,0.114,-0.054,0.256,0.194,0.158,0.008,0.172,0.29,0,0.004,0,0.148,0.196,0.266,0,0.008,0,0,0.024
1131,19.484,0.98,1,-0.015,0.238,0.152,0.105,-0.035,0.246,0.182,0.152,0.008,0.166,0.288,0,0,0,0.138,0.21,0.284,0,0.008,0,0,0.032
1132,19.501,0.98,1,-0.028,0.236,0.163,0.117,-0.046,0.232,0.162,0.14,0.002,0.156,0.29,0,0,0,0.142,0.202,0.268,0,0.01,0,0,0.026
1133,19.518,0.98,1,-0.018,0.219,0.151,0.108,-0.028,0.228,0.14,0.128,0,0.158,0.286,0,0,0.006,0.16,0.204,0.23,0,0.004,0,0.004,0.026
1134,19.536,0.98,1,-0.01,0.203,0.162,0.119,-0.037,0.204,0.128,0.126,0,0.162,0.258,0,0.024,0.022,0.192,0.19,0.172,0,0.004,0,0.034,0.014
1135,19.553,0.98,1,-0.014,0.216,0.161,0.114,-0.02,0.174,0.088,0.12,0,0.172,0.244,0,0.068,0.052,0.202,0.148,0.118,0,0,0,0.112,0.008
1136,19.57,0.98,1,-0.02,0.24,0.18,0.111,-0.009,0.14,0.078,0.13,0,0.174,0.294,0.002,0.118,0.072,0.2,0.088,0.076,0,0,0.062,0.18,0.002
1137,19.587,0.98,1,-0.022,0.239,0.194,0.113,-0.015,0.098,0.038,0.13,0,0.17,0.326,0.002,0.144,0.09,0.178,0.03,0.038,0,0,0.164,0.252,0
1138,19.605,0.98,1,-0.026,0.234,0.198,0.11,-0.013,0.082,0.026,0.142,0.012,0.172,0.342,0.002,0.162,0.102,0.168,0.008,0.012,0,0,0.262,0.264,0
1139,19.622,0.98,1,-0.022,0.24,0.195,0.107,-0.011,0.068,0.01,0.15,0.014,0.188,0.356,0.002,0.178,0.126,0.158,0,0.002,0,0,0.298,0.296,0
1140,19.639,0.98,1,-0.008,0.235,0.199,0.104,-0.011,0.082,0.022,0.158,0.018,0.204,0.396,0.014,0.186,0.134,0.168,0,0,0,0,0.298,0.288,0
1141,19.656,0.98,1,0.002,0.231,0.202,0.098,-0.011,0.098,0.058,0.158,0.01,0.202,0.414,0.034,0.184,0.132,0.17,0,0.022,0,0,0.298,0.278,0
1142,19.673,0.98,1,-0.004,0.247,0.224,0.098,-0.013,0.148,0.126,0.156,0.026,0.188,0.384,0.06,0.166,0.124,0.15,0,0.024,0,0.004,0.264,0.238,0
1143,19.691,0.98,1,0.004,0.251,0.228,0.09,-0.012,0.194,0.192,0.168,0.026,0.19,0.384,0.064,0.142,0.126,0.154,0,0.038,0,0.018,0.164,0.19,0
1144,19.708,0.98,1,-0.009,0.258,0.239,0.099,-0.013,0.228,0.23,0.196,0.03,0.222,0.386,0.05,0.112,0.138,0.164,0,0.02,0,0.048,0.066,0.13,0
1145,19.725,0.98,1,-0.013,0.258,0.245,0.098,-0.016,0.258,0.27,0.22,0.05,0.268,0.412,0.022,0.106,0.154,0.2,0,0.02,0,0.082,0,0.074,0
1146,19.742,0.98,1,-0.003,0.28,0.252,0.093,-0.015,0.276,0.296,0.246,0.05,0.29,0.412,0.006,0.11,0.174,0.22,0,0.022,0,0.11,0,0.03,0
1147,19.76,0.98,1,-0.021,0.276,0.251,0.085,-0.014,0.324,0.352,0.262,0.076,0.296,0.418,0.008,0.12,0.174,0.224,0,0.022,0,0.106,0,0.016,0
1148,19.777,0.98,1,-0.017,0.295,0.271,0.087,-0.019,0.362,0.392,0.274,0.08,0.296,0.448,0.014,0.118,0.176,0.22,0,0.022,0,0.098,0,0.018,0.008
1149,19.794,0.98,1,-0.038,0.321,0.289,0.081,-0.024,0.408,0.454,0.27,0.114,0.304,0.478,0.028,0.116,0.172,0.204,0,0.006,0,0.068,0,0.018,0.02
1150,19.811,0.98,1,-0.07,0.347,0.309,0.079,-0.032,0.44,0.51,0.272,0.108,0.31,0.526,0.022,0.106,0.18,0.188,0,0.002,0,0.082,0,0.012,0.058
1151,19.829,0.98,1,-0.059,0.352,0.32,0.075,-0.035,0.476,0.552,0.284,0.102,0.318,0.548,0.028,0.114,0.194,0.184,0,0.004,0,0.098,0,0.02,0.086
1152,19.846,0.98,1,-0.067,0.342,0.323,0.073,-0.041,0.492,0.574,0.298,0.114,0.322,0.552,0.026,0.116,0.196,0.178,0,0.008,0,0.126,0,0.038,0.102
1153,19.863,0.98,1,-0.076,0.35,0.323,0.073,-0.046,0.492,0.566,0.302,0.134,0.322,0.534,0.044,0.122,0.19,0.164,0,0.016,0,0.128,0,0.07,0.086
1154,19.88,0.98,1,-0.05,0.366,0.323,0.076,-0.053,0.482,0.566,0.292,0.16,0.312,0.52,0.058,0.13,0.172,0.166,0,0.032,0,0.13,0,0.092,0.058
1155,19.897,0.98,1,-0.067,0.355,0.314,0.074,-0.057,0.468,0.538,0.272,0.16,0.298,0.506,0.066,0.14,0.162,0.174,0,0.066,0,0.14,0,0.112,0.056
1156,19.915,0.98,1,-0.065,0.349,0.31,0.075,-0.066,0.46,0.532,0.244,0.16,0.276,0.484,0.072,0.146,0.146,0.206,0.004,0.096,0,0.142,0,0.118,0.058
1157,19.932,0.98,1,-0.065,0.339,0.3,0.078,-0.072,0.456,0.534,0.228,0.126,0.252,0.434,0.07,0.126,0.136,0.198,0.024,0.112,0,0.136,0,0.128,0.06
1158,19.949,0.98,1,-0.066,0.354,0.302,0.082,-0.076,0.46,0.566,0.218,0.102,0.238,0.406,0.078,0.116,0.128,0.182,0.032,0.11,0,0.112,0,0.13,0.062
1159,19.966,0.98,1,-0.077,0.356,0.295,0.084,-0.081,0.436,0.562,0.21,0.076,0.234,0.404,0.082,0.106,0.134,0.152,0.032,0.104,0,0.082,0.004,0.138,0.064
1160,19.984,0.98,1,-0.058,0.345,0.296,0.088,-0.084,0.416,0.516,0.196,0.074,0.236,0.416,0.08,0.112,0.13,0.148,0.04,0.086,0,0.042,0.036,0.138,0.092
1161,20.001,0.98,1,-0.054,0.351,0.278,0.091,-0.085,0.402,0.458,0.18,0.078,0.232,0.408,0.072,0.118,0.128,0.15,0.062,0.082,0,0.014,0.082,0.13,0.11
1162,20.018,0.98,1,-0.05,0.358,0.274,0.093,-0.089,0.386,0.38,0.16,0.072,0.23,0.382,0.062,0.12,0.122,0.168,0.068,0.08,0,0,0.132,0.142,0.14
1163,20.035,0.98,1,-0.08,0.335,0.267,0.098,-0.091,0.36,0.314,0.156,0.066,0.226,0.378,0.056,0.11,0.122,0.152,0.06,0.08,0,0,0.172,0.136,0.178
1164,20.052,0.98,1,-0.098,0.329,0.261,0.106,-0.095,0.334,0.268,0.152,0.06,0.216,0.37,0.054,0.096,0.124,0.144,0.044,0.056,0,0,0.206,0.152,0.186
1165,20.07,0.98,1,-0.108,0.327,0.246,0.104,-0.095,0.312,0.248,0.158,0.052,0.214,0.376,0.042,0.104,0.124,0.148,0.042,0.034,0,0,0.236,0.15,0.188
1166,20.087,0.98,1,-0.092,0.324,0.226,0.105,-0.096,0.282,0.226,0.142,0.04,0.214,0.352,0.028,0.106,0.134,0.166,0.032,0.032,0,0,0.25,0.144,0.188
1167,20.104,0.98,1,-0.083,0.345,0.222,0.109,-0.101,0.256,0.176,0.132,0.016,0.228,0.35,0.01,0.12,0.144,0.174,0.02,0.026,0,0,0.258,0.126,0.22
1168,20.121,0.98,1,-0.076,0.346,0.222,0.114,-0.106,0.244,0.14,0.136,0.03,0.228,0.344,0.002,0.104,0.15,0.15,0.008,0.02,0,0,0.268,0.14,0.248
1169,20.139,0.98,1,-0.072,0.353,0.207,0.121,-0.082,0.21,0.082,0.128,0.026,0.224,0.324,0,0.112,0.158,0.124,0.004,0.004,0.014,0,0.266,0.17,0.236
1170,20.156,0.98,1,-0.068,0.339,0.188,0.109,-0.087,0.19,0.052,0.122,0.028,0.226,0.314,0,0.11,0.17,0.108,0,0.004,0.018,0,0.264,0.19,0.242
1171,20.173,0.98,1,-0.078,0.346,0.199,0.119,-0.106,0.158,0.03,0.114,0.006,0.22,0.302,0,0.108,0.174,0.104,0,0,0.018,0,0.27,0.188,0.252
1172,20.19,0.98,1,-0.071,0.352,0.191,0.13,-0.088,0.162,0.038,0.124,0.024,0.222,0.316,0,0.092,0.17,0.118,0,0.014,0.012,0,0.276,0.188,0.284
1173,20.208,0.98,1,-0.075,0.355,0.183,0.131,-0.083,0.132,0.034,0.132,0.038,0.204,0.296,0,0.064,0.156,0.106,0,0.014,0.014,0.004,0.284,0.22,0.28
1174,20.225,0.98,1,-0.081,0.358,0.179,0.13,-0.08,0.116,0.016,0.12,0.05,0.2,0.29,0,0.044,0.162,0.112,0,0.014,0.014,0.012,0.28,0.242,0.27
1175,20.242,0.98,1,-0.076,0.361,0.176,0.133,-0.08,0.088,0.004,0.118,0.032,0.198,0.288,0,0.03,0.162,0.112,0,0,0.018,0.018,0.3,0.276,0.266
1176,20.259,0.98,1,-0.077,0.363,0.177,0.137,-0.079,0.08,0,0.1,0.016,0.204,0.306,0,0.044,0.166,0.134,0,0,0.024,0.014,0.322,0.3,0.254
1177,20.276,0.98,1,-0.087,0.374,0.184,0.145,-0.081,0.074,0,0.106,0.004,0.196,0.328,0,0.06,0.166,0.134,0,0,0.028,0.006,0.344,0.326,0.244
1178,20.294,0.98,1,-0.077,0.372,0.181,0.143,-0.081,0.074,0,0.108,0,0.192,0.334,0,0.072,0.164,0.138,0.014,0,0.032,0,0.352,0.34,0.24
1179,20.311,0.98,1,-0.088,0.368,0.177,0.148,-0.083,0.066,0,0.11,0,0.186,0.314,0,0.072,0.154,0.138,0.024,0,0.048,0,0.346,0.348,0.242
1180,20.328,0.98,1,-0.081,0.371,0.178,0.148,-0.08,0.06,0,0.108,0,0.19,0.29,0,0.078,0.146,0.15,0.042,0,0.066,0,0.336,0.346,0.254
1181,20.345,0.98,1,-0.083,0.367,0.174,0.152,-0.079,0.046,0,0.104,0,0.182,0.268,0,0.068,0.144,0.156,0.074,0.004,0.062,0.002,0.304,0.352,0.266
1182,20.363,0.98,1,-0.085,0.368,0.16,0.15,-0.073,0.042,0,0.118,0,0.166,0.274,0,0.046,0.134,0.146,0.108,0.006,0.034,0.02,0.238,0.352,0.288
1183,20.38,0.98,1,-0.099,0.369,0.152,0.158,-0.072,0.038,0,0.114,0,0.148,0.276,0,0.016,0.116,0.132,0.14,0.03,0.01,0.058,0.128,0.346,0.316
1184,20.397,0.98,1,-0.082,0.366,0.136,0.16,-0.07,0.056,0,0.112,0,0.138,0.29,0,0.004,0.096,0.112,0.162,0.072,0,0.1,0.042,0.298,0.336
1185,20.414,0.98,1,-0.08,0.368,0.133,0.16,-0.066,0.074,0,0.106,0,0.134,0.28,0,0,0.084,0.118,0.172,0.118,0,0.11,0,0.25,0.366
1186,20.431,0.98,1,-0.084,0.367,0.126,0.166,-0.066,0.094,0,0.106,0,0.138,0.254,0,0,0.08,0.114,0.202,0.128,0,0.082,0,0.214,0.374
1187,20.449,0.98,1,-0.09,0.368,0.133,0.169,-0.058,0.098,0,0.106,0,0.142,0.23,0,0.01,0.082,0.118,0.202,0.094,0.004,0.04,0.018,0.202,0.376
1188,20.466,0.98,1,-0.08,0.374,0.143,0.168,-0.047,0.1,0,0.11,0,0.16,0.218,0,0.032,0.098,0.12,0.22,0.046,0.004,0.01,0.042,0.194,0.374
1189,20.483,0.98,1,-0.08,0.384,0.159,0.166,-0.043,0.112,0,0.116,0,0.176,0.216,0,0.07,0.11,0.142,0.18,0.01,0.004,0,0.086,0.184,0.37
1190,20.5,0.98,1,-0.082,0.392,0.174,0.165,-0.037,0.118,0,0.124,0,0.19,0.246,0,0.104,0.122,0.154,0.16,0,0,0,0.134,0.208,0.36
1191,20.518,0.98,1,-0.066,0.397,0.187,0.162,-0.029,0.12,0,0.128,0,0.192,0.26,0,0.13,0.118,0.164,0.126,0,0,0,0.196,0.258,0.338
1192,20.535,0.98,1,-0.066,0.4,0.194,0.162,-0.023,0.106,0,0.13,0.002,0.188,0.254,0,0.144,0.116,0.184,0.124,0.008,0.004,0,0.252,0.326,0.332
1193,20.552,0.98,1,-0.055,0.401,0.196,0.157,-0.018,0.102,0,0.128,0.002,0.178,0.26,0,0.136,0.11,0.216,0.142,0.022,0.02,0,0.24,0.348,0.336
1194,20.569,0.98,1,-0.068,0.394,0.18,0.148,-0.008,0.098,0,0.114,0.002,0.158,0.268,0,0.086,0.102,0.208,0.174,0.036,0.024,0.006,0.152,0.296,0.35
1195,20.587,0.98,1,-0.073,0.393,0.165,0.137,0.002,0.108,0,0.098,0,0.14,0.29,0,0.036,0.094,0.184,0.214,0.054,0.02,0.036,0.052,0.234,0.356
1196,20.604,0.98,1,-0.066,0.392,0.151,0.125,0.013,0.098,0,0.086,0,0.134,0.266,0,0,0.08,0.166,0.206,0.07,0.014,0.056,0,0.174,0.352
1197,20.621,0.98,1,-0.059,0.381,0.127,0.11,0.01,0.102,0,0.08,0,0.14,0.254,0,0.018,0.078,0.188,0.198,0.08,0.022,0.058,0,0.17,0.318
1198,20.638,0.98,1,-0.067,0.378,0.121,0.102,0.016,0.102,0,0.096,0,0.158,0.234,0,0.046,0.082,0.232,0.192,0.054,0.038,0.028,0,0.15,0.306
1199,20.655,0.98,1,-0.067,0.377,0.122,0.112,-0.002,0.104,0,0.096,0,0.168,0.23,0,0.088,0.108,0.26,0.176,0.026,0.054,0.008,0.03,0.178,0.298
1200,20.673,0.98,1,-0.064,0.381,0.13,0.1,0.019,0.102,0,0.12,0,0.192,0.21,0,0.136,0.132,0.272,0.148,0.012,0.068,0,0.064,0.172,0.332
1201,20.69,0.98,1,-0.072,0.383,0.133,0.098,0.012,0.092,0,0.122,0,0.206,0.222,0,0.17,0.158,0.288,0.094,0.026,0.064,0,0.106,0.168,0.344
1202,20.707,0.98,1,-0.066,0.381,0.13,0.096,0.015,0.096,0,0.146,0,0.222,0.222,0,0.19,0.172,0.296,0.084,0.042,0.048,0,0.124,0.13,0.352
1203,20.724,0.98,1,-0.068,0.381,0.131,0.09,0.022,0.08,0,0.138,0,0.22,0.232,0,0.2,0.19,0.306,0.08,0.054,0.036,0,0.128,0.12,0.352
1204,20.742,0.98,1,-0.062,0.396,0.112,0.077,0.031,0.062,0,0.142,0,0.216,0.206,0,0.196,0.192,0.302,0.082,0.048,0.042,0,0.118,0.104,0.354
1205,20.759,0.98,1,-0.082,0.376,0.12,0.077,0.038,0.04,0,0.132,0,0.21,0.184,0,0.176,0.188,0.332,0.06,0.054,0.046,0,0.094,0.094,0.366
1206,20.776,0.98,1,-0.082,0.383,0.102,0.065,0.046,0.034,0,0.146,0,0.206,0.154,0,0.136,0.18,0.35,0.05,0.07,0.048,0,0.054,0.076,0.374
1207,20.793,0.98,1,-0.077,0.379,0.085,0.055,0.051,0.022,0,0.138,0,0.196,0.158,0,0.126,0.18,0.366,0.042,0.088,0.038,0,0.036,0.07,0.386
1208,20.81,0.98,1,-0.064,0.379,0.079,0.049,0.054,0.014,0,0.148,0,0.194,0.16,0,0.132,0.184,0.354,0.03,0.092,0.026,0,0.038,0.09,0.398
1209,20.828,0.98,1,-0.069,0.374,0.079,0.047,0.058,0,0,0.15,0,0.184,0.184,0,0.156,0.194,0.358,0.014,0.074,0.03,0,0.102,0.152,0.392
1210,20.845,0.98,1,-0.062,0.37,0.085,0.044,0.06,0,0,0.168,0,0.19,0.204,0,0.176,0.204,0.36,0,0.066,0.048,0,0.16,0.208,0.396
1211,20.862,0.98,1,-0.062,0.371,0.088,0.045,0.059,0,0,0.178,0,0.196,0.23,0,0.194,0.218,0.36,0,0.058,0.074,0,0.214,0.244,0.394
1212,20.879,0.98,1,-0.079,0.375,0.095,0.049,0.056,0,0,0.182,0,0.212,0.24,0,0.202,0.23,0.368,0,0.064,0.074,0,0.23,0.228,0.402
1213,20.897,0.98,1,-0.084,0.383,0.097,0.053,0.054,0,0,0.174,0,0.222,0.236,0,0.206,0.246,0.362,0,0.054,0.068,0,0.226,0.212,0.394
1214,20.914,0.98,1,-0.081,0.386,0.1,0.055,0.053,0,0,0.172,0,0.228,0.236,0,0.206,0.264,0.37,0,0.046,0.046,0,0.214,0.18,0.402
1215,20.931,0.98,1,-0.086,0.386,0.101,0.059,0.052,0,0,0.174,0,0.238,0.228,0,0.206,0.28,0.366,0,0.034,0.032,0,0.19,0.142,0.41
1216,20.948,0.98,1,-0.097,0.387,0.101,0.062,0.051,0.006,0,0.172,0,0.244,0.214,0,0.212,0.29,0.372,0,0.03,0.018,0,0.166,0.112,0.42
1217,20.966,0.98,1,-0.103,0.39,0.104,0.065,0.048,0.02,0,0.154,0,0.252,0.194,0,0.222,0.296,0.372,0,0.034,0.014,0,0.16,0.106,0.414
1218,20.983,0.98,1,-0.102,0.391,0.114,0.074,0.044,0.04,0,0.138,0,0.256,0.174,0,0.224,0.296,0.376,0,0.026,0.008,0,0.168,0.108,0.414
1219,21,0.98,1,-0.097,0.398,0.12,0.078,0.042,0.058,0,0.128,0,0.258,0.17,0,0.226,0.288,0.36,0,0.02,0,0,0.192,0.112,0.428
1220,21.017,0.98,1,-0.081,0.411,0.123,0.08,0.043,0.07,0,0.132,0,0.258,0.19,0,0.234,0.276,0.364,0,0.014,0.004,0,0.206,0.112,0.452
1221,21.034,0.98,1,-0.066,0.453,0.126,0.081,0.044,0.094,0,0.12,0,0.246,0.18,0,0.244,0.274,0.352,0,0.006,0.004,0,0.222,0.118,0.484
1222,21.052,0.98,1,-0.031,0.46,0.136,0.084,0.043,0.116,0,0.102,0,0.23,0.144,0,0.242,0.276,0.37,0,0.006,0.002,0,0.23,0.11,0.522
1223,21.069,0.98,1,-0.058,0.467,0.147,0.087,0.043,0.128,0,0.084,0,0.216,0.088,0,0.23,0.282,0.372,0,0.004,0,0,0.224,0.106,0.558
1224,21.086,0.98,1,-0.047,0.47,0.145,0.083,0.046,0.118,0,0.086,0,0.212,0.076,0,0.226,0.28,0.382,0,0.02,0,0,0.206,0.096,0.584
1225,21.103,0.98,1,-0.088,0.473,0.136,0.076,0.051,0.09,0,0.114,0.004,0.212,0.12,0,0.232,0.282,0.384,0,0.032,0,0,0.18,0.094,0.57
1226,21.121,0.98,1,-0.083,0.457,0.128,0.07,0.054,0.05,0,0.148,0.018,0.214,0.158,0,0.248,0.274,0.37,0,0.03,0,0,0.182,0.094,0.516
1227,21.138,0.98,1,-0.044,0.476,0.122,0.063,0.057,0.016,0,0.17,0.018,0.212,0.204,0,0.244,0.272,0.344,0,0.014,0.01,0,0.182,0.106,0.448
1228,21.155,0.98,1,-0.055,0.427,0.126,0.057,0.059,0.004,0,0.178,0.014,0.202,0.242,0,0.224,0.258,0.324,0,0.01,0.03,0,0.182,0.114,0.388
1229,21.172,0.98,1,-0.064,0.365,0.149,0.061,0.059,0.002,0,0.172,0,0.19,0.296,0,0.192,0.254,0.314,0,0.032,0.048,0,0.174,0.124,0.368
1230,21.189,0.98,1,-0.021,0.357,0.138,0.057,0.059,0.002,0,0.164,0,0.184,0.31,0,0.182,0.248,0.312,0,0.052,0.052,0,0.168,0.146,0.352
1231,21.207,0.98,1,-0.037,0.359,0.124,0.05,0.061,0,0,0.152,0,0.182,0.29,0,0.194,0.252,0.294,0,0.054,0.048,0,0.166,0.158,0.334
1232,21.224,0.98,1,-0.044,0.358,0.117,0.046,0.063,0,0,0.146,0,0.178,0.286,0,0.202,0.256,0.292,0,0.05,0.054,0,0.148,0.156,0.312
1233,21.241,0.98,1,-0.041,0.356,0.107,0.042,0.063,0,0,0.154,0,0.166,0.306,0,0.204,0.262,0.296,0,0.038,0.052,0,0.15,0.154,0.314
1234,21.258,0.98,1,-0.028,0.349,0.1,0.039,0.064,0,0,0.152,0,0.162,0.34,0,0.19,0.26,0.306,0,0.028,0.048,0,0.138,0.164,0.33
1235,21.276,0.98,1,-0.023,0.342,0.092,0.034,0.064,0,0,0.148,0,0.158,0.342,0,0.176,0.26,0.324,0,0.028,0.046,0,0.162,0.186,0.352
1236,21.293,0.98,1,-0.023,0.338,0.08,0.03,0.065,0,0,0.14,0,0.158,0.34,0,0.172,0.258,0.332,0,0.024,0.07,0,0.178,0.188,0.356
1237,21.31,0.98,1,-0.022,0.336,0.07,0.025,0.064,0,0,0.142,0,0.156,0.342,0,0.164,0.262,0.352,0,0.036,0.108,0,0.208,0.208,0.364
1238,21.327,0.98,1,-0.012,0.329,0.063,0.024,0.063,0,0,0.148,0,0.16,0.356,0,0.174,0.264,0.362,0,0.036,0.128,0,0.224,0.218,0.33
1239,21.345,0.98,1,-0.034,0.294,0.059,0.024,0.062,0,0,0.154,0,0.166,0.37,0,0.174,0.27,0.366,0,0.034,0.138,0,0.244,0.22,0.296
1240,21.362,0.98,1,-0.041,0.247,0.057,0.026,0.062,0,0,0.14,0,0.17,0.386,0,0.18,0.274,0.356,0.01,0.028,0.136,0,0.24,0.212,0.25
1241,21.379,0.98,1,-0.029,0.24,0.047,0.023,0.063,0,0,0.138,0,0.174,0.378,0,0.17,0.278,0.34,0.01,0.022,0.142,0,0.228,0.208,0.236
1242,21.396,0.98,1,-0.023,0.239,0.043,0.021,0.062,0,0,0.138,0,0.174,0.37,0,0.17,0.284,0.338,0.022,0.036,0.142,0,0.208,0.202,0.238
1243,21.413,0.98,1,-0.026,0.238,0.043,0.021,0.061,0,0,0.148,0,0.176,0.346,0,0.166,0.292,0.358,0.018,0.054,0.128,0,0.202,0.198,0.234
1244,21.431,0.98,1,-0.024,0.24,0.047,0.019,0.061,0,0,0.146,0,0.176,0.33,0,0.17,0.3,0.364,0.02,0.068,0.134,0,0.188,0.176,0.22
1245,21.448,0.98,1,-0.017,0.244,0.054,0.02,0.061,0,0,0.138,0,0.184,0.338,0,0.176,0.304,0.374,0.03,0.064,0.142,0,0.168,0.148,0.194
1246,21.465,0.98,1,-0.018,0.249,0.067,0.022,0.061,0,0,0.14,0,0.186,0.352,0,0.19,0.298,0.346,0.058,0.062,0.146,0,0.144,0.122,0.176
1247,21.482,0.98,1,-0.017,0.253,0.078,0.022,0.062,0,0,0.132,0,0.188,0.35,0,0.198,0.296,0.346,0.076,0.052,0.132,0,0.128,0.106,0.164
1248,21.5,0.98,1,-0.013,0.252,0.09,0.026,0.062,0,0,0.138,0,0.184,0.37,0,0.196,0.296,0.35,0.08,0.064,0.112,0,0.128,0.106,0.15
1249,21.517,0.98,1,-0.004,0.251,0.098,0.028,0.062,0,0,0.13,0,0.192,0.376,0,0.188,0.302,0.362,0.068,0.062,0.096,0,0.124,0.102,0.138
1250,21.534,0.98,1,-0.018,0.233,0.109,0.028,0.062,0,0,0.132,0,0.2,0.396,0,0.178,0.304,0.366,0.05,0.072,0.088,0,0.114,0.1,0.134
1251,21.551,0.98,1,-0.026,0.235,0.115,0.029,0.064,0,0,0.124,0,0.206,0.384,0,0.17,0.3,0.352,0.026,0.07,0.078,0,0.108,0.1,0.128
1252,21.568,0.98,1,-0.019,0.237,0.12,0.028,0.068,0,0,0.124,0,0.202,0.374,0,0.166,0.294,0.348,0.006,0.068,0.084,0,0.13,0.11,0.106
1253,21.586,0.98,1,-0.031,0.235,0.129,0.031,0.07,0,0,0.126,0,0.194,0.354,0,0.164,0.286,0.342,0.006,0.07,0.072,0,0.144,0.136,0.066
1254,21.603,0.98,1,-0.026,0.225,0.138,0.032,0.076,0,0,0.118,0,0.186,0.332,0,0.168,0.284,0.33,0.004,0.068,0.074,0,0.148,0.152,0.052
1255,21.62,0.98,1,-0.032,0.213,0.143,0.032,0.082,0,0,0.102,0.002,0.184,0.322,0,0.174,0.278,0.304,0,0.062,0.062,0,0.162,0.16,0.048
1256,21.637,0.98,1,-0.031,0.212,0.149,0.032,0.087,0,0,0.086,0.004,0.186,0.342,0,0.178,0.274,0.284,0,0.054,0.078,0,0.204,0.172,0.056
1257,21.655,0.98,1,-0.028,0.215,0.158,0.033,0.091,0,0,0.09,0.008,0.182,0.346,0,0.184,0.27,0.276,0,0.052,0.076,0,0.25,0.182,0.046
1258,21.672,0.98,1,-0.032,0.22,0.16,0.03,0.097,0,0,0.1,0.004,0.172,0.366,0,0.186,0.264,0.286,0,0.054,0.096,0,0.268,0.21,0.04
1259,21.689,0.98,1,-0.026,0.222,0.161,0.028,0.099,0,0,0.108,0.002,0.166,0.36,0,0.196,0.268,0.288,0,0.038,0.102,0,0.276,0.214,0.038
1260,21.706,0.98,1,-0.029,0.223,0.16,0.025,0.103,0,0,0.104,0,0.162,0.38,0,0.192,0.274,0.304,0,0.032,0.102,0,0.282,0.232,0.036
1261,21.723,0.98,1,-0.028,0.223,0.155,0.024,0.106,0,0,0.1,0,0.162,0.39,0,0.184,0.282,0.31,0,0.03,0.09,0,0.272,0.23,0.032
1262,21.741,0.98,1,-0.028,0.219,0.148,0.022,0.11,0,0,0.09,0,0.162,0.388,0,0.158,0.284,0.32,0,0.044,0.08,0,0.244,0.222,0.036
1263,21.758,0.98,1,-0.027,0.218,0.141,0.018,0.115,0,0,0.082,0,0.162,0.372,0,0.154,0.282,0.312,0,0.068,0.078,0,0.21,0.208,0.036
1264,21.775,0.98,1,-0.036,0.216,0.132,0.013,0.121,0,0,0.078,0,0.164,0.35,0,0.16,0.288,0.312,0.008,0.084,0.072,0,0.192,0.184,0.036
1265,21.792,0.98,1,-0.036,0.213,0.125,0.008,0.126,0,0,0.074,0,0.158,0.338,0,0.176,0.29,0.318,0.014,0.092,0.066,0,0.186,0.166,0.026
1266,21.81,0.98,1,-0.033,0.214,0.119,0.004,0.129,0,0,0.078,0,0.154,0.312,0,0.182,0.298,0.332,0.014,0.092,0.072,0,0.188,0.154,0.016
1267,21.827,0.98,1,-0.033,0.221,0.109,-0.001,0.133,0,0,0.086,0,0.15,0.31,0,0.188,0.302,0.354,0.014,0.1,0.062,0,0.176,0.146,0.01
1268,21.844,0.98,1,-0.035,0.212,0.102,-0.008,0.138,0,0,0.1,0,0.152,0.308,0,0.19,0.316,0.38,0.008,0.12,0.05,0,0.16,0.14,0.002
1269,21.861,0.98,1,-0.031,0.208,0.093,-0.014,0.143,0,0,0.106,0,0.15,0.322,0,0.188,0.32,0.398,0.016,0.128,0.064,0,0.136,0.136,0.008
